Metabolite,Compound_ID_X01,Original_Metabolite_Name,HMDB_ID,Known_Compound,Included_X01,Included_Pilot,Included_MESA2,Assay,Known,cv_percent,n_pools,missing_exam_1,missing_exam_5,missing_exam_6,missing_all_exams
C8_PC.42.5,QI3959,PC 42:5,HMDB0008318,1,1,1,1,C8,1,5.152249468170027,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.32.0,QI8508,PC O-32:0,NA,1,1,1,1,C8,1,3.606731887550237,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.34.1,QI8447,PC O-34:1,HMDB0013426,1,1,1,1,C8,1,3.4407491895130926,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.34.0,QI4003,PC O-34:0,HMDB0013405,1,1,1,1,C8,1,4.142531246562563,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.36.4,QI3648,PC O-36:4,HMDB0013435,1,1,1,1,C8,1,2.881809717056952,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PC.O.36.3,QI3715,PC O-36:3,HMDB0013429,1,1,1,1,C8,1,3.3660474073354205,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.36.2,QI3898,PC O-36:2,HMDB0013418,1,1,1,1,C8,1,4.013902263914243,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.36.1,QI4059,PC O-36:1,HMDB0013427,1,1,1,1,C8,1,4.898741688248727,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.38.6,TF14,PC O-38:6,HMDB0013409,1,1,1,1,C8,1,3.0056635969765773,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.38.5,QI3726,PC O-38:5,HMDB0013432,1,1,1,1,C8,1,2.9489053981535127,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PC.O.38.4,QI8409,PC O-38:4,HMDB0013420,1,1,1,1,C8,1,3.800271871796889,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.O.38.3,QI8238,PC O-38:3,HMDB0013440,1,1,1,1,C8,1,4.763073947529397,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.34.1.or.PC.O.34.2_A,QI3645,PC P-34:1 or PC O-34:2_A,HMDB0011151,1,1,1,1,C8,1,3.225765133324997,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PC.P.36.2,TF12,PC P-36:2,HMDB0011244,1,1,1,1,C8,1,3.6278537891460982,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.38.3,QI8332,PC P-38:3,HMDB0011252,1,1,1,1,C8,1,3.6116908225763757,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.40.6.or.PC.O.40.7_B,QI3846,PC P-40:6 or PC O-40:7_B,HMDB0011294,1,1,1,1,C8,1,3.78397356291958,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.40.3,QI4200,PC P-40:3,HMDB0008621,1,1,1,1,C8,1,3.8806230911224158,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.42.5.or.PC.O.42.6,QI8212,PC P-42:5 or PC O-42:6,NA,1,1,1,1,C8,1,3.3766568345129095,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.42.4.or.PC.O.42.5,QI4234,PC P-42:4 or PC O-42:5,HMDB0013451,1,1,1,1,C8,1,3.480221552372584,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.42.3,QI7791,PC P-42:3,NA,1,1,1,1,C8,1,3.6054396001692752,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.42.1.or.PC.O.42.2_A,QI4555,PC P-42:1 or PC O-42:2_A,HMDB0013438,1,1,1,1,C8,1,6.823260685346884,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.42.1.or.PC.O.42.2_B,QI7653,PC P-42:1 or PC O-42:2_B,HMDB0011264,1,1,1,1,C8,1,6.9367952767691765,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.44.6.or.PC.O.44.7,QI8049,PC P-44:6 or PC O-44:7,NA,1,1,1,1,C8,1,6.00302836885072,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.44.5.or.PC.O.44.6_A,QI7921,PC P-44:5 or PC O-44:6_A,HMDB0013450,1,1,1,1,C8,1,3.2608456564276063,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.44.4.or.PC.O.44.5,QI4465,PC P-44:4 or PC O-44:5,HMDB0013456,1,1,1,1,C8,1,3.3805916892765944,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.44.3.or.PC.O.44.4,QI4590,PC P-44:3 or PC O-44:4,HMDB0013453,1,1,1,1,C8,1,4.932898787409804,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.P.46.6.or.PC.O.46.7,QI7808,PC P-46:6 or PC O-46:7,NA,1,1,1,1,C8,1,5.684484245316359,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_LPE.18.1.0.0,QI2211,LPE 18:1/0:0,HMDB0011506,1,1,1,1,C8,1,4.217238840509913,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_LPE.0.0.18.0,QI2333,LPE 0:0/18:0,HMDB0011129,1,1,1,1,C8,1,8.202438458013935,510,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PE.O.36.4,QI3716,PE O-36:4,NA,1,1,1,1,C8,1,8.506498479255372,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PE.P.38.5,QI8525,PE P-38:5,HMDB0011387,1,1,1,1,C8,1,3.447169289700246,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PE.P.38.4.or.PE.O.38.5,QI8343,PE P-38:4 or PE O-38:5,HMDB0011386,1,1,1,1,C8,1,3.488209062424399,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PE.P.40.5,QI8324,PE P-40:5,HMDB0011393,1,1,1,1,C8,1,4.191060322778179,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.30.1.O2,QI9323,SM 30:1;O2,HMDB0012096,1,1,1,1,C8,1,3.480882799719825,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.32.2.O2,QI2948,SM 32:2;O2,HMDB0240612,1,1,1,1,C8,1,3.2439800944471706,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.32.1.O2,QI9155,SM 32:1;O2,HMDB0012097,1,1,1,1,C8,1,3.0992509949423863,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.32.0.O2,QI9080,SM 32:0;O2,HMDB0012085,1,1,1,1,C8,1,4.230061517543265,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.33.2.O2,QI3060,SM 33:2;O2,HMDB0240677,1,1,1,1,C8,1,4.563190177741011,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.33.1.O2,QI9054,SM 33:1;O2,HMDB0240608,1,1,1,1,C8,1,3.298713121697503,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.34.2.O2,QI9102,SM 34:2;O2,HMDB0240613,1,1,1,1,C8,1,3.5645129393839863,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.34.1.O2,QI3306,SM 34:1;O2,HMDB0010169,1,1,1,1,C8,1,3.217583765382466,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_SM.34.0.O2,QI8826,SM 34:0;O2,HMDB0010168,1,1,1,1,C8,1,3.8474532328047992,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.35.2.O2,QI3248,SM 35:2;O2,NA,1,1,1,1,C8,1,4.643611834455782,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.35.1.O2,QI3465,SM 35:1;O2,HMDB0240622,1,1,1,1,C8,1,3.692984727907958,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.36.3.O2,QI3220,SM 36:3;O2,NA,1,1,1,1,C8,1,4.826055616216833,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.36.2.O2,QI8834,SM 36:2;O2,HMDB0012101,1,1,1,1,C8,1,3.779831136128753,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.36.1.O2,QI3581,SM 36:1;O2,HMDB0001348,1,1,1,1,C8,1,3.746649224988862,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.36.0.O2,QI8562,SM 36:0;O2,HMDB0012087,1,1,1,1,C8,1,4.455750363556999,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.38.2.O2,QI3677,SM 38:2;O2,HMDB0240610,1,1,1,1,C8,1,3.892594723059273,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.38.1.O2,QI8361,SM 38:1;O2,HMDB0012102,1,1,1,1,C8,1,3.199795214527317,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.39.1.O2,QI4019,SM 39:1;O2,HMDB0240611,1,1,1,1,C8,1,3.1294323143299567,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.40.1.O2,QI4116,SM 40:1;O2,HMDB0012103,1,1,1,1,C8,1,3.3486774415122245,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_SM.41.2.O2,QI4069,SM 41:2;O2,HMDB0240614,1,1,1,1,C8,1,3.2345089929153947,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.41.1.O2,QI7950,SM 41:1;O2,HMDB0012105,1,1,1,1,C8,1,3.33867730855487,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.42.4.O2,QI8454,SM 42:4;O2,HMDB0240644,1,1,1,1,C8,1,3.7707409050296645,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.42.2.O2,QI8077,SM 42:2;O2,HMDB0012107,1,1,1,1,C8,1,3.5569423552516444,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_SM.42.1.O2,QI4416,SM 42:1;O2,HMDB0011697,1,1,1,1,C8,1,3.666696019666264,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_SM.43.2.O2,QI7964,SM 43:2;O2,HMDB0011699,1,1,1,1,C8,1,3.216684763006012,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.43.1.O2,QI7762,SM 43:1;O2,HMDB0240674,1,1,1,1,C8,1,3.3360818200065485,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.44.3.O2,QI7972,SM 44:3;O2,NA,1,1,1,1,C8,1,4.62811562736182,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_SM.44.2.O2,QI7810,SM 44:2;O2,HMDB0013461,1,1,1,1,C8,1,4.455135190132784,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Cer.34.1.O2,QI8842,Cer 34:1;O2,HMDB0004949,1,1,1,1,C8,1,6.344896282890204,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Cer.40.2.O2,QI8214,Cer 40:2;O2,HMDB0011775,1,1,1,1,C8,1,6.158420995044375,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_Cer.40.1.O2,QI8023,Cer 40:1;O2,HMDB0004952,1,1,1,1,C8,1,3.1496075950831925,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_Cer.42.2.O2_A,QI4265,Cer 42:2;O2_A,HMDB0004953,1,1,1,1,C8,1,4.405008198336398,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Cer.42.1.O2,QI7770,Cer 42:1;O2,HMDB0004956,1,1,1,1,C8,1,3.222521069055447,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Cer.41.0.O2,QI7809,Cer 41:0;O2,HMDB0011767,1,1,1,1,C8,1,5.603022130321577,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Hex2Cer.34.1.O2,QI9052,Hex2Cer 34:1;O2,HMDB0006750,1,1,1,1,C8,1,3.7018503962570857,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Palmitoyl.EA,QI2194,Palmitoyl-EA,HMDB0002100,1,1,1,1,C8,1,4.149786399434719,512,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_gamma.Tocopherol,QI9148,gamma-Tocopherol,HMDB0001492,1,1,1,1,C8,1,4.23884143758872,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_Cholestenone,QI9316,Cholestenone,HMDB0000921,1,1,1,1,C8,1,4.380790000045973,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_Cholesterol,QI9249,Cholesterol,HMDB0000067,1,1,1,1,C8,1,6.173294537516154,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.16.1,QI5170,CE 16:1,HMDB0000658,1,1,1,1,C8,1,3.866769745384708,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.16.0,QI6966,CE 16:0,HMDB0000885,1,1,1,1,C8,1,3.0573094481709497,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.18.3,QI7132,CE 18:3,HMDB0010370,1,1,1,1,C8,1,2.736097216285211,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.18.2,QI7032,CE 18:2,HMDB0000610,1,1,1,1,C8,1,2.7336719355761425,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.18.1,QI5320,CE 18:1,HMDB0000918,1,1,1,1,C8,1,2.2160017987643057,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.18.0,QI5452,CE 18:0,HMDB0010368,1,1,1,1,C8,1,2.461945164790438,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_CE.20.4,QI5152,CE 20:4,HMDB0006726,1,1,1,1,C8,1,2.898536005270026,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.20.3,QI6996,CE 20:3,HMDB0006736,1,1,1,1,C8,1,3.515543723606191,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_CE.20.1,QI5478,CE 20:1,HMDB0005193,1,1,1,1,C8,1,3.542457865447715,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_CE.22.6,QI7142,CE 22:6,HMDB0006733,1,1,1,1,C8,1,2.967035095904294,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_MG.14.0,QI10271,MG 14:0,HMDB0011561,1,1,1,1,C8,1,7.197687633392731,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_MG.16.0,QI9954,MG 16:0,HMDB0011564,1,1,1,1,C8,1,13.07116655391287,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_MG.17.0,QI2437,MG 17:0,HMDB0072856,1,1,1,1,C8,1,14.118489713479718,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_MG.18.2,QI10026,MG 18:2,HMDB0011568,1,1,1,1,C8,1,3.5006480318917523,514,0.06274509803921569,0.138217000691085,0.09966777408637872,0.09471076788576424
C8_MG.18.1,QI9850,MG 18:1,HMDB0011567,1,1,1,1,C8,1,4.209108813634104,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.32.0,QI8381,DG 32:0,HMDB0007098,1,1,1,1,C8,1,4.981829032096004,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.34.2,QI8477,DG 34:2,HMDB0007103,1,1,1,1,C8,1,4.011014014131412,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.34.1,QI3924,DG 34:1,HMDB0007102,1,1,1,1,C8,1,3.2283001332032,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.34.0,QI8148,DG 34:0,HMDB0007100,1,1,1,1,C8,1,13.829552072963603,512,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.36.3,QI8404,DG 36:3,HMDB0007219,1,1,1,1,C8,1,2.8405370120594786,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_DG.36.2,QI8219,DG 36:2,HMDB0007218,1,1,1,1,C8,1,2.765851251512896,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.36.1,QI8020,DG 36:1,HMDB0007216,1,1,1,1,C8,1,2.866288654013871,513,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_DG.38.5,QI3832,DG 38:5,HMDB0007199,1,1,1,1,C8,1,3.24577886434523,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_DG.38.4_B,QI8232,DG 38:4_B,HMDB0007170,1,1,1,1,C8,1,4.349696287004716,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.44.2,QI4712,TG 44:2,HMDB0042279,1,1,1,1,C8,1,2.901985211477043,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.44.1,QI7392,TG 44:1,HMDB0042301,1,1,1,1,C8,1,2.854822463518638,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.46.3,QI4761,TG 46:3,HMDB0042751,1,1,1,1,C8,1,2.538152752923822,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.46.2,QI4901,TG 46:2,HMDB0010419,1,1,1,1,C8,1,2.3775326845794393,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.46.1,QI5025,TG 46:1,HMDB0010412,1,1,1,1,C8,1,2.5332243777448276,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.48.4,QI7420,TG 48:4,HMDB0042811,1,1,1,1,C8,1,2.3934373787748338,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.48.3,QI7286,TG 48:3,HMDB0005432,1,1,1,1,C8,1,2.1825236489981203,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.48.2,QI5063,TG 48:2,HMDB0005376,1,1,1,1,C8,1,2.5298185801600965,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.48.1,QI5164,TG 48:1,HMDB0005359,1,1,1,1,C8,1,3.5010016330805054,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.49.3,QI7205,TG 49:3,HMDB0042103,1,1,1,1,C8,1,3.402002978078844,514,0.06274509803921569,0.09214466712739,0.132890365448505,0.08742532420224391
C8_TG.49.1,QI7015,TG 49:1,HMDB0011705,1,1,1,1,C8,1,3.9734685677655146,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.50.5,QI7368,TG 50:5,HMDB0010471,1,1,1,1,C8,1,2.268430050735005,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.50.4,QI4999,TG 50:4,HMDB0005435,1,1,1,1,C8,1,2.0819509752544816,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.50.3,QI5114,TG 50:3,HMDB0005433,1,1,1,1,C8,1,2.7970877152962847,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.50.2,QI7043,TG 50:2,HMDB0005377,1,1,1,1,C8,1,3.7305449532647104,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.50.1,QI5285,TG 50:1,HMDB0005360,1,1,1,1,C8,1,3.1599693269377163,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.50.0,QI5381,TG 50:0,HMDB0005357,1,1,1,1,C8,1,2.7142067833085344,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.51.5,QI4996,TG 51:5,HMDB0043518,1,1,1,1,C8,1,3.9963987102117535,514,0.06274509803921569,0.09214466712739,0.132890365448505,0.08742532420224391
C8_TG.51.4,QI5072,TG 51:4,HMDB0052411,1,1,1,1,C8,1,3.351355665917081,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.51.3,QI5168,TG 51:3,HMDB0011701,1,1,1,1,C8,1,4.576021952825366,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.51.2,QI5258,TG 51:2,HMDB0011707,1,1,1,1,C8,1,3.8647385397910288,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.51.1,QI5351,TG 51:1,HMDB0042104,1,1,1,1,C8,1,4.040748037334602,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.52.7,QI7387,TG 52:7,HMDB0010517,1,1,1,1,C8,1,2.5167488133431704,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.52.6,TF21,TG 52:6,HMDB0005436,1,1,1,1,C8,1,2.056918559882022,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.52.5,QI5042,TG 52:5,HMDB0005380,1,1,1,1,C8,1,2.158477502119459,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.52.4,QI7098,TG 52:4,HMDB0005363,1,1,1,1,C8,1,2.865289529458384,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.52.3,QI7010,TG 52:3,HMDB0005384,1,1,1,1,C8,1,3.070627851474362,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.52.2,QI6904,TG 52:2,HMDB0005369,1,1,1,1,C8,1,2.7400571114325154,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.52.1,QI5418,TG 52:1,HMDB0005367,1,1,1,1,C8,1,2.240312335087693,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.52.0,QI6719,TG 52:0,HMDB0005365,1,1,1,1,C8,1,3.390407280533709,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.53.5,QI7122,TG 53:5,HMDB0049730,1,1,1,1,C8,1,3.212217515481636,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.53.3,QI5291,TG 53:3,HMDB0043058,1,1,1,1,C8,1,4.0528747254609,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.53.2,QI5388,TG 53:2,HMDB0062701,1,1,1,1,C8,1,2.5078788943553367,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.53.1,QI5482,TG 53:1,HMDB0042482,1,1,1,1,C8,1,3.8977539132451042,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.8,TF24,TG 54:8,HMDB0010518,1,1,1,1,C8,1,2.5136610106918194,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.54.7,TF25,TG 54:7,HMDB0005447,1,1,1,1,C8,1,2.211327879668527,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.54.6,QI7159,TG 54:6,HMDB0005391,1,1,1,1,C8,1,3.156208408212023,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.5,QI5180,TG 54:5,HMDB0005385,1,1,1,1,C8,1,3.3470146183245064,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.4,QI6979,TG 54:4,HMDB0005370,1,1,1,1,C8,1,2.9060691104014507,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.3,QI6875,TG 54:3,HMDB0005405,1,1,1,1,C8,1,2.3199996919759247,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.2,QI5463,TG 54:2,HMDB0005403,1,1,1,1,C8,1,2.307929408754977,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
